max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km)
2944.77,71,89,96,64,77,154,20,0,0,0,0,0,0,0,"상오정로,봉오대로,남부순환로",10070,21,8
3261.62,159,76,102,182,111,29,0,0,0,0,0,0,0,0,"수명로,남부순환로,신월로",9000,25,7.4
3282.0,124,105,172,374,564,963,204,88,44,0,0,0,0,0,"공항대로,서부간선도로,제2경인고속도로(안양-성남)",44730,72,48
1840.16,22,0,0,0,41,0,0,0,0,0,0,0,0,0,"방화대로,방화대로40길,방화대로34길",3900,7,2.2
2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,-,-",3800,1,0.037
2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙1로,-,-",3800,1,0.17300000000000001
1794.45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"남부순환로,남부순환로,-",3800,4,1.7
2096.64,19,31,13,47,0,0,0,0,0,0,0,0,0,0,"남부순환로19길,남부순환로,발산로",3800,4,1.6
4177.97,8,5,14,3,0,0,0,0,0,0,0,0,0,0,"공항대로,마곡중앙로,마곡서로",7000,16,4.5
3200.69,3,0,0,0,0,8,0,0,0,0,0,0,0,0,"마곡중앙4로,마곡동로,마곡동로4길",3800,4,0.9580000000000001
1351.35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"마곡동로,공항대로,강서로56길",3800,8,1.7
1608.88,4,9,0,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙6로,강서로,공항대로",3800,3,1
1558.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,"공항대로,-,-",3800,1,0.16
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항대로,마곡서1로,마곡중앙3로",3800,1,0.485
2538.64,4,3,20,4,0,0,0,0,0,0,0,0,0,0,"마곡중앙1로,마곡서1로,공항대로",3800,4,0.808
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항대로,마곡중앙로,마곡서로",3800,2,0.617
1817.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항대로,마곡중앙로,-",3800,3,0.649
2557.44,0,0,6,0,15,6,0,0,0,0,0,0,0,0,"마곡중앙로,-,-",3800,2,0.523
2251.0,2,5,10,4,0,0,0,0,0,0,0,0,0,0,"마곡동로4길,마곡중앙6로,마곡중앙8로",3800,2,0.657
2549.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"강서로,마곡중앙6로,-",3800,2,0.253
3001.9,2,2,0,0,6,0,0,0,5,0,0,0,0,0,"마곡중앙8로,강서로,-",3800,3,0.869
3113.28,31,58,9,65,20,30,39,15,0,41,26,0,0,0,"개화동로,호국로,행신로",8130,11,6.3
1425.6,0,0,0,20,19,0,0,0,0,0,0,0,0,0,"영종대로,하늘달빛로,하늘달빛로64번길",3800,3,1.1
1879.61,19,35,58,42,26,0,0,0,0,0,0,0,0,0,"자연대로,백운로186번길,논골3길",6000,10,5
1663.47,72,57,74,0,44,0,0,0,0,0,0,0,0,0,"백운로186번길,백운로185번길,자연대로",6300,13,5.4
1301.44,8,3,27,0,0,0,0,0,0,0,0,0,0,0,"자연대로,-,-",3800,1,0.655
2142.72,33,67,45,347,224,248,161,519,0,0,0,0,0,0,"하늘대로,제2경인고속도로(인천대교),경원대로",27200,39,33
2617.23,8,2,15,89,79,15,23,0,0,0,0,0,0,0,"개화동로,남부순환로,오정로",6200,12,4.9
3295.522705,296,281,221,307,290,508,507,713,197,30,19,0,0,0,"영종해안북로,인천국제공항고속도로,올림픽대로",61080,87,67
1872.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항서로163번길,공항서로,-",3800,1,0.41500000000000004
2339.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"영종해안남로,제2경인고속도로(인천대교),제2경인고속도로",42060,58,50
1021.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.704
1352.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.054
2484.36,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001
4351.28,102,200,317,569,1051,1067,349,81,11,0,0,0,0,0,"남해제2고속도로지선,가락대로,거가대로",78190,68,62
1433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.029
2568.8,16,18,46,72,65,86,73,34,11,0,0,0,0,0,"공항진입로,공항로,관문대로",12230,14,9.6
1970.78,285,424,319,270,35,0,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,보수대로",19930,31,16
1049.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
2416.05,48,35,131,71,64,30,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",4390,4,2.1
0.03,283,20,60,0,21,19,0,0,0,0,0,0,0,0,"올림픽대로,-,-",5900,12,4.8
0.1,0,0,0,20,40,0,20,0,0,0,0,0,0,0,"올림픽대로,-,-",3800,1,1.8
0.08,79,41,20,0,0,20,20,21,0,40,40,0,0,0,"방화대로47가길,방화대로47길,올림픽대로",6500,14,5.1
-0.08,200,60,20,20,0,0,0,0,0,0,0,0,0,0,"마곡중앙5로,방화대로,방화대로47길",5300,13,3
-0.07,26,0,0,20,20,39,20,41,0,0,40,0,0,0,"금낭화로,방화대로47길,올림픽대로",6100,10,5.1
0.05,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"초원로,마곡중앙5로,마곡서1로",3800,3,0.6880000000000001
-0.08,158,100,20,0,20,40,140,0,0,0,0,0,0,0,"양천로,허준로,올림픽대로",7800,19,6.5
0.08,204,198,135,40,0,0,0,0,0,0,0,0,0,0,"오정로,봉오대로,남부순환로",16910,26,15
0.09,77,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로52길,방화대로52가길,양천로27길",3800,2,0.597
-0.04,107,20,19,0,0,0,0,0,0,0,0,0,0,0,"방화대로,양천로,마곡서로",3800,5,1.6
0.01,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"양천로30길,방화대로34길,마곡서1로",3800,2,0.518
0.0,160,61,39,20,20,0,0,0,0,0,0,0,0,0,"방화대로,올림픽대로,-",3800,3,1.4
0.05,161,96,20,102,20,140,240,782,281,100,20,0,0,0,"인천국제공항고속도로,영종해안북로,영종해안북로",43890,38,46
0.01,20,0,40,0,0,0,0,0,0,0,0,0,0,0,"용유서로423번길,용유서로,-",3800,1,0.843
0.08,20,40,119,20,0,0,0,0,0,0,0,0,0,0,"용유서로,용유로,-",4000,4,2.4
0.01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화동로,방화대로37길,-",3800,2,0.419
-0.04,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"양천로17길,금낭화로18길,금낭화로",3800,2,0.487
-0.05,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서로,마곡중앙로,마곡중앙5로1길",3800,3,0.931
0.06,233,101,20,20,100,60,40,0,0,0,0,0,0,0,"마곡중앙로,양천로,허준로",4900,9,3.6
-0.01,110,20,20,20,100,81,0,0,0,0,0,0,0,0,"올림픽대로,허준로,허준로5길",6500,12,4.8
1578.06,6,75,18,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙6로,마곡중앙8로,마곡중앙6로",3800,4,1.1
2617.22,139,36,43,45,44,16,39,66,53,0,0,0,0,0,"경인고속도로,신흥로,삼작로",10450,17,8.4
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,-,-",3800,1,0.23
0.06,378,205,21,0,0,40,0,0,0,0,0,0,0,0,"마곡중앙5로,마곡중앙로,양천로",5500,11,4
0.05,40,40,60,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,방화대로,방화대로47길",3800,7,1.7
0.08,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,마곡중앙5로,마곡서1로",3800,4,1.1
0.02,60,81,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,방화대로,방화대로47길",3800,7,1.8
-0.09,108,40,20,20,20,20,60,0,0,0,0,0,0,0,"금낭화로,방화대로47길,올림픽대로",4800,7,3.4
0.07,41,154,19,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,공항대로,강서로",4200,9,2.3
0.0,216,193,40,0,0,0,0,0,0,0,0,0,0,0,"우장산로,화곡로58길,등촌로",5900,14,4.7
-0.04,48,0,40,0,0,0,0,0,0,0,0,0,0,0,"남부순환로,-,-",3800,1,0.54
0.04,70,0,20,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙5로,방화대로,방화대로47길",4500,10,2.6
0.03,103,85,39,20,0,0,0,0,0,0,0,0,0,0,"방화대로47길,양천로,마곡서로",3800,9,2.1
0.01,200,88,40,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,방화대로,금낭화로24가길",4500,10,2.7
-0.02,0,0,20,0,20,20,0,0,0,0,0,0,0,0,"방화대로47길,방화대로,올림픽대로",3800,3,1.2
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,방화대로47길,방화대로47가길",3800,1,0.429
0.0,60,85,20,40,0,0,0,0,0,0,0,0,0,0,"금낭화로,방화대로47길,방화대로",3800,5,1.6
-0.09,61,20,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,마곡서1로,-",3800,4,1.3
0.08,195,148,217,99,20,0,0,0,0,0,0,0,0,0,"마곡서1로,공항대로,등촌로",8000,23,6.9
3873.45,466,544,422,353,349,320,253,480,328,319,197,38,0,0,"영종해안남로,공항로,인천국제공항고속도로",45030,49,55
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,금낭화로23길,금낭화로",3800,5,1.4
0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47가길,-,-",3800,1,0.224
0.07,40,20,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47가길,금낭화로26길,금낭화로",3800,2,0.617
0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로49길,금낭화로24길,금낭화로",3800,2,0.47500000000000003
0.05,79,118,80,20,0,0,0,0,0,0,0,0,0,0,"마곡중앙6로,마곡동로,공항대로",4500,8,2.6
0.05,199,58,20,160,60,20,0,0,0,0,0,0,0,0,"개화동로,행주산성로,행주산성로144번길",7370,11,6.1
-0.02,0,0,0,0,20,0,0,0,0,0,0,0,0,0,"남부순환로7길,남부순환로,남부순환로",5900,7,4.9
-0.08,134,0,40,0,0,0,0,0,0,0,0,0,0,0,"양천로,방화대로47길,방화대로47가길",4300,8,2.3
-0.07,59,0,0,0,0,0,0,0,0,0,0,0,0,0,"양천로47길,양천로,강서로",4000,9,2.3
0.03,160,40,60,40,0,0,0,0,0,0,0,0,0,0,"마곡서로,양천로,마곡동로10길",4100,7,2.5
-0.01,149,40,21,20,39,20,0,0,0,0,0,0,0,0,"올림픽대로,양천로61길,양천로67길",9000,21,8.2
0.01,61,0,0,20,19,0,0,0,0,0,0,0,0,0,"방화대로,오정로,방화대로",3800,5,1.2
0.04,40,62,100,60,0,0,0,0,0,0,0,0,0,0,"남부순환로,개화동로,금낭화로",6200,11,3.8
0.0,20,0,19,20,0,0,0,0,0,0,0,0,0,0,"개화동로,개화동로,양천로",4500,9,2.6
-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"양천로13길,금낭화로,양천로",3800,1,0.089
-0.08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,금낭화로23길,금낭화로",3800,1,0.41200000000000003
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로16길,금낭화로,-",3800,4,0.902
0.0,60,100,20,0,0,0,0,0,0,0,0,0,0,0,"개화동로,양천로,금낭화로",3800,7,1.9
-0.01,66,20,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로19길,금낭화로,-",3800,3,0.685
0.09,141,19,0,40,20,0,0,0,0,0,0,0,0,0,"방화동로,공항대로,마곡서1로",4300,8,2.3
-0.03,85,80,81,39,0,0,0,0,0,0,0,0,0,0,"남부순환로,개화동로,개화동로21길",5200,8,3.6
0.01,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"양천로16길,금낭화로,양천로11길",3800,3,0.654
0.09,0,41,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,금낭화로19길,금낭화로",3800,4,1
0.01,108,79,62,0,0,0,0,0,0,0,0,0,0,0,"개화동로,양천로,금낭화로",4100,8,2.2
-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47가길,금낭화로24길,금낭화로",3800,2,0.515
0.01,99,100,40,21,0,0,0,0,0,0,0,0,0,0,"방화대로47길,양천로,마곡중앙로",4300,10,2.8
-0.01,46,0,0,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙로,마곡중앙5로1길,마곡중앙로",3800,2,0.621
0.0,181,20,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서로,마곡중앙5로,방화대로",5100,10,3.1
0.1,602,143,20,138,182,161,0,0,0,0,0,0,0,0,"올림픽대로,노들로,현충로",23200,63,24
0.08,274,159,19,20,42,40,80,0,0,0,0,0,0,0,"방화대로,올림픽대로,올림픽대로",12100,28,13
-0.01,155,235,60,0,0,0,0,0,0,0,0,0,0,0,"남부순환로,국회대로,국회대로",7700,15,6.5
-0.04,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로24길,방화대로47가길,금낭화로26길",3800,2,0.505
0.08,0,40,40,40,0,0,0,0,0,0,0,0,0,0,"남부순환로57길,남부순환로,남부순환로",4200,9,2.6
0.01,0,36,0,40,0,0,0,0,0,0,0,0,0,0,"수명로,남부순환로17길,남부순환로19길",3800,2,0.717
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,양천로13길,-",3800,2,0.275
0.08,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"양천로11길,금낭화로17길,금낭화로",3800,5,1.2
-0.07,0,0,20,0,0,0,0,0,0,0,0,0,0,0,"올림픽대로,자유로,인천국제공항고속도로",37750,39,40
0.06,40,0,19,40,61,0,0,0,0,0,0,0,0,0,"올림픽대로,방화대로47길,방화대로47가길",5400,6,3.7
0.08,52,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로24길,방화대로47가길,금낭화로26길",3800,2,0.505
-0.06,41,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로24길,금낭화로,-",3800,2,0.48
0.01,60,40,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서로,마곡중앙5로,방화대로",5100,10,3.1
0.0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,"개화동로,남부순환로,-",4000,4,2.3
0.08,0,0,0,0,20,0,0,0,0,0,0,0,0,0,"남부순환로,-,-",3800,1,0.307
-0.09,20,73,20,40,0,0,0,0,0,0,0,0,0,0,"남부순환로,-,-",3800,6,1.3
0.1,205,99,40,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙5로,방화대로,방화대로47길",5000,12,2.8
0.05,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로23길,금낭화로,-",3800,4,0.667
0.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47가길,금낭화로26길,금낭화로",3800,2,0.613
0.01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서로,-,-",3800,2,0.665
0.01,80,0,0,0,0,0,0,0,0,0,0,0,0,0,"양천로26길,양천로,금낭화로",3800,8,1.9
-0.09,61,20,0,0,0,0,0,0,0,0,0,0,0,0,"양천로11길,금낭화로17길,금낭화로",3800,7,1.2
-0.09,0,0,20,0,20,0,0,0,0,0,0,0,0,0,"개화동로,남부순환로,-",3800,3,2.1
0.01,93,97,260,60,20,0,0,0,0,0,0,0,0,0,"남부순환로,-,-",9000,19,7.7
0.1,179,41,20,0,0,0,0,0,0,0,0,0,0,0,"개화동로,양천로,금낭화로",4600,11,2.6
0.02,107,61,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,공항대로,방화대로",3800,5,2
0.02,120,40,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,방화대로47길,금낭화로",3800,7,1.5
0.01,39,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47가길,금낭화로26길,금낭화로",3800,2,0.628
0.09,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로24길,방화대로47가길,금낭화로26길",3800,2,0.505
0.04,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47길,금낭화로19길,금낭화로",3800,4,0.911
0.01,111,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,금낭화로23길,금낭화로",3800,2,0.47400000000000003
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,-,-",3800,3,0.633
0.0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,금낭화로23길,금낭화로",3800,1,0.434
-0.01,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.21
0.1,80,100,20,0,0,0,0,0,0,0,0,0,0,0,"방화대로,방화대로47길,금낭화로",4700,9,2.8
0.01,21,20,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,방화대로48길,양천로27길",3800,4,0.978
0.03,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로,금낭화로23길,금낭화로",3800,2,0.558
-0.02,191,61,80,0,0,0,0,0,0,0,0,0,0,0,"개화동로,개화동로,올림픽대로",7050,11,5.9
-0.01,98,40,0,20,0,0,0,0,0,0,0,0,0,0,"마곡서로,양천로,-",3800,4,1.2
-0.03,142,80,20,0,0,0,0,0,0,0,0,0,0,0,"양천로,방화대로47길,금낭화로",4600,11,2.7
-0.09,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로52길,방화대로,금낭화로24가길",3800,3,0.855
0.0,60,128,39,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,방화대로,금낭화로",4500,12,2.6
-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"금낭화로26길,금낭화로,-",3800,1,0.229
-0.09,20,20,20,0,20,0,0,0,0,0,0,0,0,0,"남부순환로,남부순환로,-",5000,5,3.6
-0.09,99,257,100,40,0,0,0,0,0,0,0,0,0,0,"남부순환로,남부순환로,고척로21길",7700,19,6.5
0.01,100,40,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서1로,방화대로,양천로",3800,8,1.9
0.03,80,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로50길,방화대로52길,양천로27길",3800,5,1.7
0.09,234,300,234,60,61,0,0,0,0,0,0,0,0,0,"잠진도길,용유로,마시란로",7700,11,7.2
0.01,0,0,20,60,40,60,142,20,0,0,0,0,0,0,"올림픽대로,자유로,수도권제1순환고속도로",18350,25,19
2003.84,114,54,134,198,79,15,0,101,0,0,0,0,0,0,"공항로811번길,공항로,동남로",10570,12,7.8
1226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항동로135번길,공항동로135번길,-",3800,4,1.7
2048.2,6,3,0,0,38,70,264,454,131,0,0,0,0,0,"인천국제공항고속도로,경명대로,인천국제공항고속도로",33900,44,42
0.01,0,0,20,0,20,161,180,0,0,0,0,0,0,0,"제2경인고속도로(인천대교),아암대로,인천국제공항고속도로",56600,82,72
1547.0,44,9,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.436
927.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.019
1170.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.026000000000000002
1523.61,23,44,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.584
1770.53,5,13,13,24,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584
1345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.023
1324.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2668.12,320,194,213,281,219,179,79,0,0,0,0,0,0,0,"공항로,서낙동로,화명대로",24640,24,19
1062.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.018000000000000002
1366.1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001
1776.5,34,8,19,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.611
1478.52,0,15,7,33,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.554
1607.04,111,58,35,77,131,18,0,0,0,0,0,0,0,0,"공항로,유통단지1로40번길,공항앞길",8630,11,6.1
1079.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
1226.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.089
4131.27,155,265,300,196,611,817,368,180,179,87,57,9,0,0,"남해제2고속도로지선,가락대로,거가대로",75380,64,60
1026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.023
1466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
3310.42,97,223,215,198,388,434,596,292,85,11,0,0,0,0,"중앙고속도로(삼락-대동),부산외곽순환고속도로,동해고속도로(부산-울산)",61900,45,48
1795.46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.105
2116.88,261,155,137,238,48,0,0,0,0,0,0,0,0,0,"남해제2고속도로지선,낙동대로,광장로",12530,19,9.4
3933.95,34,24,32,135,131,313,170,355,452,429,75,0,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,경부고속도로",73160,53,57
1842.24,34,21,36,17,36,16,0,0,0,0,0,0,0,0,"경전철로,공항로,공항로811번길",5010,5,2.5
1519.98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5
1457.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.113
1449.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.052000000000000005
4230.96,50,76,184,403,665,705,196,232,34,0,0,0,0,0,"중앙고속도로(삼락-대동),부산외곽순환고속도로,웅상대로",53060,47,41
2818.293701,29,15,23,0,5,0,0,14,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781
2306.88,24,10,36,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",3800,3,1.5
1434.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.052000000000000005
1546.56,24,0,33,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.607
1682.1,16,8,41,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.578
2492.49,12,11,18,0,26,3,5,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.782
2708.65,27,38,13,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로811번나길,공항앞길",3800,4,1.5
1359.566895,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11
1343.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.052000000000000005
3258.26,171,89,115,418,844,905,284,147,98,75,0,0,0,0,"남해제2고속도로지선,가락대로,거가대로",72140,62,57
1397.88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.294
1714.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,방화대로,역곡로",4590,6,3
1576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로,방화대로,역곡로",4590,6,3
2035.15,7,9,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.066
1424.85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.088
2297.4,107,211,134,124,63,0,0,0,0,0,0,0,0,0,"공항대로,강서로,허준로",7800,19,5.9
0.1,317,184,140,101,99,0,0,0,0,0,0,0,0,0,"방화대로,올림픽대로,노들로",13900,28,15
0.1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,"마곡서로,마곡중앙5로,방화대로",4500,9,2.6
-0.07,0,0,28,20,20,40,40,0,0,0,0,0,0,0,"개화동로,김포대로,김포대로",6890,6,5.3
0.1,80,0,0,0,20,61,40,79,0,0,0,0,0,0,"금낭화로,방화대로47길,올림픽대로",6000,11,5
0.01,0,0,20,0,0,0,0,0,0,0,0,0,0,0,"하늘길,하늘길,-",3800,2,0.967
0.06,106,20,39,100,20,81,61,41,19,0,0,0,0,0,"개화동로,자유로,수도권제1순환고속도로",9090,11,8
-0.01,0,111,0,0,0,0,0,0,0,0,0,0,0,0,"개화동로7길,개화동로13길,개화동로",4000,5,2.3
0.08,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"공항대로,마곡중앙4로,-",3800,1,0.463
0.05,340,220,80,40,0,0,0,0,0,0,0,0,0,0,"방화대로,올림픽대로,안양천로",9300,22,8.5
0.01,127,306,181,40,0,0,0,0,0,0,0,0,0,0,"봉오대로,마곡중앙로,양천로",11510,24,9.1
-0.01,181,128,60,21,0,0,0,0,0,0,0,0,0,0,"마곡서로,양천로,양천로53길",4700,9,3.2
-0.01,372,179,222,160,301,522,279,60,0,0,0,0,0,0,"수도권제1순환고속도로,동일로,신평화로",43830,56,45
0.03,41,59,0,0,0,0,0,0,0,0,0,0,0,0,"방화대로47가길,방화대로47길,금낭화로",3800,2,0.528
-0.04,20,60,40,20,20,0,0,0,0,0,0,0,0,0,"개화동로,김포대로,김포대로",8090,9,6.6
0.0,180,153,128,59,40,20,0,0,0,0,0,0,0,0,"곰달래로5길,곰달래로,남부순환로",5800,11,4.6
0.02,60,21,60,0,0,0,0,0,0,0,0,0,0,0,"초원로,금낭화로,양천로",4800,9,3.1
-0.06,0,40,0,0,0,0,0,0,0,0,0,0,0,0,"양천로3길,양천로7길,양천로",3800,4,0.9510000000000001
-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.002
-0.01,303,101,99,101,21,20,60,40,0,0,0,0,0,0,"올림픽대로,자유로,권율대로",14450,23,14
-0.06,59,39,40,80,0,0,0,0,0,0,0,0,0,0,"남부순환로33길,남부순환로,공항대로",4900,6,3.5
0.1,79,182,243,139,203,358,340,0,0,0,0,0,0,0,"개화동로,김포대로,수도권제1순환고속도로",28790,34,30
-0.03,41,0,83,20,0,0,0,0,0,0,0,0,0,0,"하늘중앙로225번길,하늘중앙로,자연대로",3800,5,1.4
0.06,0,49,20,40,121,201,159,81,0,0,0,0,0,0,"은하수로,자연대로,인천국제공항고속도로",13400,18,15
1761.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001
1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번가길,공항로811번길",3800,2,0.657
2717.0,60,63,37,70,4,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",3800,2,1.2
2684.22,90,235,325,366,117,20,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,보수대로",19890,31,16
1774.78,79,14,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,경전철로,경전철로25번길",3800,5,1.6
3484.08,144,160,162,150,177,166,189,276,138,0,0,0,0,0,"공항로,낙동남로,진해대로",28150,35,24
