index,s_lat,s_lng,e_lat,e_lng,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km),med_est_dist,diff,pc1,pc2,clusters,time_sum,avg_speed,target,s,e
1654,35.1767433,128.9539566,35.1770033,128.9508133,2571.92,7,16,11,13,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2,0.5402777777777777,0.6597222222222222,-0.037788626788023916,-0.0047441414769507145,0,0.013055555555555556,41.38297872340425,2,"[35.1767433, 128.9539566]","[35.1770033, 128.9508133]"
1655,35.1768016,128.9511166,35.1674883,128.95423,2046.91,3,27,63,8,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항로791번길",4550,1,0.903,1.1930555555555555,0.2900555555555555,-0.048183871835459774,-0.012363187602152147,0,0.028055555555555556,42.524752475247524,2,"[35.1768016, 128.9511166]","[35.1674883, 128.95423]"
1667,35.1826466,128.9584133,35.177625,128.9577033,1320.0,11,32,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,-",4550,1,0.619,0.3875,0.23149999999999998,-0.05019127704113337,-0.011160361956919737,0,0.011944444444444445,32.44186046511628,0,"[35.1826466, 128.9584133]","[35.177625, 128.9577033]"
1668,35.177625,128.9577033,35.1768283,128.950805,1859.55,185,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,1.0,1.2847222222222223,0.2847222222222223,-0.039202292425822224,-0.003897081163406763,0,0.05138888888888889,25.000000000000004,0,"[35.177625, 128.9577033]","[35.1768283, 128.950805]"
1694,35.1803966,128.955035,35.17689,128.9508433,1846.9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",4550,1,0.603,0.5625,0.04049999999999998,-0.05030437029215723,-0.01109259713183622,0,0.0225,25.0,0,"[35.1803966, 128.955035]","[35.17689, 128.9508433]"
1695,35.17674,128.9508833,35.1733666,128.959305,1959.36,71,77,17,40,0,0,0,0,0,0,0,0,0,0,"공항앞길,유통단지1로40번길,공항로743번길",4550,3,1.4,2.0652777777777778,0.6652777777777779,-0.028079009574920242,0.0032857289003195367,0,0.05694444444444444,36.26829268292683,1,"[35.17674, 128.9508833]","[35.1733666, 128.959305]"
1703,35.1767899,128.9540933,35.1767166,128.9506666,2076.72,0,34,8,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.1,0.4305555555555556,0.6694444444444445,-0.03849545960692307,-0.004320611320178739,0,0.011666666666666667,36.904761904761905,1,"[35.1767899, 128.9540933]","[35.1767166, 128.9506666]"
1705,35.1810066,128.955535,35.1779266,128.9574733,1440.0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번가길,공항로811번가길",4550,1,0.638,0.24861111111111112,0.3893888888888889,-0.050056978805542524,-0.011240832686706411,0,0.009166666666666667,27.12121212121212,0,"[35.1810066, 128.955535]","[35.1779266, 128.9574733]"
1706,35.177995,128.9576816,35.1768283,128.9508916,1912.09,84,19,0,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,1.1,0.7680555555555556,0.3319444444444445,-0.03849545960692307,-0.004320611320178739,0,0.02861111111111111,26.844660194174757,0,"[35.177995, 128.9576816]","[35.1768283, 128.9508916]"
1725,35.1784333,128.9576583,35.1767833,128.9507533,2259.37,55,47,15,7,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,1.2,1.1333333333333333,0.06666666666666665,-0.037788626788023916,-0.0047441414769507145,0,0.034444444444444444,32.903225806451616,0,"[35.1784333, 128.9576583]","[35.1767833, 128.9507533]"
1744,35.18101,128.955365,35.1767899,128.9507866,1582.53,13,60,5,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5,0.7361111111111112,0.7638888888888888,-0.027372176756021088,0.0028621987435475593,0,0.021666666666666667,33.97435897435898,0,"[35.18101, 128.955365]","[35.1767899, 128.9507866]"
1768,35.1768183,128.9507866,35.1802033,128.9558549,1507.0,42,15,29,11,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로791번길,공항로811번가길",4550,3,1.4,0.9680555555555556,0.43194444444444435,-0.028079009574920242,0.0032857289003195367,0,0.026944444444444444,35.92783505154639,1,"[35.1768183, 128.9507866]","[35.1802033, 128.9558549]"
1781,35.1794033,128.9565216,35.17866,128.9573816,1532.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번가길",4550,2,0.607,0.11805555555555555,0.4889444444444444,-0.04198014540409589,-0.0022326076472928983,0,0.004722222222222222,25.0,0,"[35.1794033, 128.9565216]","[35.17866, 128.9573816]"
1782,35.1788416,128.9576666,35.1768949,128.9508966,1329.16,119,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",4550,2,1.2,0.8263888888888888,0.3736111111111111,-0.037788626788023916,-0.0047441414769507145,0,0.03305555555555555,25.0,0,"[35.1788416, 128.9576666]","[35.1768949, 128.9508966]"
1791,35.1672716,128.9548883,35.1770116,128.9507833,1687.2,11,61,5,34,0,0,0,0,0,0,0,0,0,0,"유통단지1로40번길,공항앞길221번길,공항앞길",4550,3,1.5,1.2513888888888889,0.24861111111111112,-0.027372176756021088,0.0028621987435475593,0,0.030833333333333334,40.585585585585584,2,"[35.1672716, 128.9548883]","[35.1770116, 128.9507833]"
1807,35.1768749,128.9509183,35.1768033,128.9509316,1728.86,85,47,17,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023,1.2597222222222222,1.2367222222222223,-0.05440400064177231,-0.008636122222558761,0,0.04138888888888889,30.436241610738254,0,"[35.1768749, 128.9509183]","[35.1768033, 128.9509316]"
1838,35.180375,128.954375,35.1769183,128.9509316,1469.52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.53,0.09027777777777778,0.43972222222222224,-0.05082035824995361,-0.010783420117392679,0,0.003611111111111111,25.0,0,"[35.180375, 128.954375]","[35.1769183, 128.9509316]"
1856,35.1768933,128.9508566,35.1776466,128.9506733,1292.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001,0.1111111111111111,0.006888888888888903,-0.053732509463818114,-0.009038475871492138,0,0.0044444444444444444,25.0,0,"[35.1768933, 128.9508566]","[35.1776466, 128.9506733]"
1861,35.1766883,128.9508233,35.177605,128.9507949,1709.12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001,0.1111111111111111,0.006888888888888903,-0.053732509463818114,-0.009038475871492138,0,0.0044444444444444444,25.0,0,"[35.1766883, 128.9508233]","[35.177605, 128.9507949]"
1862,35.1776016,128.9507916,35.1768083,128.9508466,2101.84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001,0.034722222222222224,0.08327777777777778,-0.053732509463818114,-0.009038475871492138,0,0.001388888888888889,25.0,0,"[35.1776016, 128.9507916]","[35.1768083, 128.9508466]"
1863,35.1766366,128.950865,35.17984,128.9535266,1648.3,30,19,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.47500000000000003,0.39305555555555555,0.08194444444444449,-0.05120911630034814,-0.010550478531168092,0,0.01361111111111111,28.877551020408163,0,"[35.1766366, 128.950865]","[35.17984, 128.9535266]"
1876,35.1767733,128.95091,35.1775949,128.9507033,1653.95,32,7,40,13,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001,0.9888888888888889,0.8708888888888889,-0.053732509463818114,-0.009038475871492138,0,0.025555555555555557,38.69565217391304,1,"[35.1767733, 128.95091]","[35.1775949, 128.9507033]"
1893,35.1776599,128.9506016,35.1768216,128.9507516,1998.22,14,3,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.633,0.12638888888888888,0.5066111111111111,-0.05009232044648748,-0.011219656178867813,0,0.004722222222222222,26.76470588235294,0,"[35.1776599, 128.9506016]","[35.1768216, 128.9507516]"
1906,35.1709183,128.9492583,35.1774099,128.9573633,1822.0,29,54,46,30,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번나길,공항로791번길",4550,3,1.9,1.7597222222222222,0.14027777777777772,-0.02454484548042448,0.0011680781164596565,0,0.04416666666666667,39.84276729559748,1,"[35.1709183, 128.9492583]","[35.1774099, 128.9573633]"
1907,35.1774099,128.9573633,35.1769466,128.9509283,1677.24,31,38,35,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로811번길,공항앞길",4550,2,1.0,1.0222222222222221,0.022222222222222143,-0.039202292425822224,-0.003897081163406763,0,0.028888888888888888,35.38461538461539,1,"[35.1774099, 128.9573633]","[35.1769466, 128.9509283]"
1908,35.1769483,128.950925,35.181035,128.9553916,2415.92,16,6,9,11,26,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.781,0.9194444444444444,0.13844444444444437,-0.04075025629921136,-0.0029695501200761353,0,0.01888888888888889,48.67647058823529,3,"[35.1769483, 128.950925]","[35.181035, 128.9553916]"
1909,35.1810383,128.9553883,35.173455,128.95326,1687.2,64,62,19,3,5,0,0,0,0,0,0,0,0,0,"공항진입로,공항로,공항로743번길",4550,3,1.7,1.4208333333333334,0.27916666666666656,-0.025958511118222782,0.002015138430003608,0,0.0425,33.431372549019606,0,"[35.1810383, 128.9553883]","[35.173455, 128.95326]"
1912,35.1774833,128.9510383,35.17678,128.9509483,1333.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.095,0.04861111111111111,0.04638888888888889,-0.05389508101216492,-0.008941063935434581,0,0.0019444444444444444,25.0,0,"[35.1774833, 128.9510383]","[35.17678, 128.9509483]"
1921,35.1810566,128.9553916,35.1797633,128.95348,1486.29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",4550,1,0.612,0.1111111111111111,0.5008888888888889,-0.0502407553384563,-0.011130714845945697,0,0.0044444444444444444,25.0,0,"[35.1810566, 128.9553916]","[35.1797633, 128.95348]"
1922,35.1797633,128.95348,35.176845,128.95091,1467.53,39,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.427,0.2708333333333333,0.15616666666666668,-0.05154839605341974,-0.010347184055917542,0,0.010833333333333334,24.999999999999996,0,"[35.1797633, 128.95348]","[35.176845, 128.95091]"
1926,35.1768383,128.950665,35.173105,128.9512583,1575.6,20,38,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",4550,1,0.5630000000000001,0.5083333333333333,0.05466666666666675,-0.05058710341971689,-0.01092318506912743,0,0.01611111111111111,31.551724137931032,0,"[35.1768383, 128.950665]","[35.173105, 128.9512583]"
1939,35.1766966,128.950835,35.1661483,128.9582466,2666.28,48,47,50,5,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길221번길,유통단지1로40번길",4550,4,1.7,1.4916666666666667,0.20833333333333326,-0.017662559542917407,0.01089206912081781,0,0.041666666666666664,35.800000000000004,1,"[35.1766966, 128.950835]","[35.1661483, 128.9582466]"
1941,35.17965,128.9570633,35.178445,128.957165,1789.28,16,15,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번가길",4550,1,0.515,0.2569444444444444,0.2580555555555556,-0.050926383172788484,-0.010719890593876883,0,0.008611111111111111,29.838709677419352,0,"[35.17965, 128.9570633]","[35.178445, 128.957165]"
1942,35.178445,128.957165,35.176825,128.95081,1426.92,95,11,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로811번길,공항앞길",4550,2,0.932,0.7666666666666667,0.16533333333333333,-0.039682938742673646,-0.0036090806568018175,0,0.029444444444444443,26.037735849056606,0,"[35.178445, 128.957165]","[35.176825, 128.95081]"
1944,35.1768233,128.9507983,35.180995,128.9552966,2066.82,0,9,9,14,21,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.781,0.7930555555555555,0.012055555555555486,-0.04075025629921136,-0.0029695501200761353,0,0.014722222222222222,53.867924528301884,3,"[35.1768233, 128.9507983]","[35.180995, 128.9552966]"
1970,35.1776283,128.9507533,35.176725,128.9507383,1387.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001,0.041666666666666664,0.07633333333333334,-0.053732509463818114,-0.009038475871492138,0,0.0016666666666666668,24.999999999999996,0,"[35.1776283, 128.9507533]","[35.176725, 128.9507383]"
1973,35.1135399,128.930125,35.1037466,128.9302299,3010.59,136,51,19,75,8,0,0,0,0,0,0,0,0,0,"신포길39번길,공항로,르노삼성대로",4550,3,1.4,2.9680555555555554,1.5680555555555555,-0.028079009574920242,0.0032857289003195367,0,0.08027777777777778,36.97231833910034,1,"[35.1135399, 128.930125]","[35.1037466, 128.9302299]"
1980,35.1767983,128.9507099,35.17671,128.9540399,1522.5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.58,0.4930555555555556,0.08694444444444438,-0.050466941840504036,-0.010995185195778667,0,0.01972222222222222,25.000000000000004,0,"[35.1767983, 128.9507099]","[35.17671, 128.9540399]"
1987,35.1767783,128.9508116,35.1768749,128.9540233,1285.92,12,49,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.584,0.5597222222222222,0.02427777777777773,-0.050438668527748066,-0.011012126402049545,0,0.016944444444444446,33.0327868852459,0,"[35.1767783, 128.9508116]","[35.1768749, 128.9540233]"
1993,35.1729866,128.9523833,35.1768266,128.9508216,1355.42,21,26,9,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",4550,1,0.578,0.5111111111111111,0.06688888888888889,-0.05048107849688201,-0.010986714592643226,0,0.015555555555555555,32.857142857142854,0,"[35.1729866, 128.9523833]","[35.1768266, 128.9508216]"
2001,35.1768099,128.95083,35.1766883,128.9540783,1559.0,12,17,26,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.58,0.5736111111111111,0.006388888888888888,-0.050466941840504036,-0.010995185195778667,0,0.015277777777777777,37.54545454545455,1,"[35.1768099, 128.95083]","[35.1766883, 128.9540783]"
2021,35.1767816,128.9507433,35.1767516,128.9541383,1385.39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항앞길33번길",4550,1,0.76,0.13194444444444445,0.6280555555555556,-0.04919464276648556,-0.011757539477968223,0,0.005277777777777778,25.0,0,"[35.1767816, 128.9507433]","[35.1767516, 128.9541383]"
2027,35.176755,128.9508249,35.1634649,128.9586466,1829.36,92,26,11,12,9,0,0,0,0,0,0,0,0,0,"공항앞길,유통단지1로58번길,유통단지1로57번길",4550,4,2.0,1.375,0.625,-0.015542061086219952,0.009621478650501883,0,0.041666666666666664,33.0,0,"[35.176755, 128.9508249]","[35.1634649, 128.9586466]"
2030,35.1364199,128.9469633,35.14937,128.95287,1548.29,14,0,11,23,0,0,0,0,0,0,0,0,0,0,"공항로,-,-",4550,1,1.5,0.5861111111111111,0.9138888888888889,-0.043964079906631835,-0.014891662638080843,0,0.013333333333333334,43.958333333333336,2,"[35.1364199, 128.9469633]","[35.14937, 128.95287]"
2035,35.1768616,128.9508533,35.1665166,128.958195,2301.12,70,103,58,12,33,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길221번길,유통단지1로40번길",4550,4,1.7,2.9916666666666667,1.2916666666666667,-0.017662559542917407,0.01089206912081781,0,0.07666666666666666,39.02173913043479,1,"[35.1768616, 128.9508533]","[35.1665166, 128.958195]"
2038,35.1810399,128.957965,35.1768116,128.9507933,2124.54,85,13,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",4550,3,1.4,0.7166666666666667,0.6833333333333332,-0.028079009574920242,0.0032857289003195367,0,0.02722222222222222,26.3265306122449,0,"[35.1810399, 128.957965]","[35.1768116, 128.9507933]"
2046,35.1767816,128.9506966,35.1862383,128.9600549,1913.52,31,9,26,37,16,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,공항로",5150,3,2.1,1.4819444444444445,0.6180555555555556,-0.020359597731544585,-0.0031489881843593933,0,0.03305555555555555,44.83193277310925,2,"[35.1767816, 128.9506966]","[35.1862383, 128.9600549]"
2049,35.176755,128.9539783,35.17692,128.95098,2888.64,20,12,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2,0.25555555555555554,0.9444444444444444,-0.037788626788023916,-0.0047441414769507145,0,0.008888888888888889,28.749999999999996,0,"[35.176755, 128.9539783]","[35.17692, 128.95098]"
2052,35.1770683,128.9511266,35.1783183,128.9577083,3188.9,79,20,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로",4550,2,1.0,0.7430555555555556,0.2569444444444444,-0.039202292425822224,-0.003897081163406763,0,0.0275,27.02020202020202,0,"[35.1770683, 128.9511266]","[35.1783183, 128.9577083]"
2053,35.1783183,128.9577083,35.176915,128.9508783,2257.84,107,23,0,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,1.1,0.9666666666666667,0.13333333333333341,-0.03849545960692307,-0.004320611320178739,0,0.03611111111111111,26.769230769230774,0,"[35.1783183, 128.9577083]","[35.176915, 128.9508783]"
2055,35.1768316,128.950855,35.1655583,128.9552083,3572.1,56,85,103,43,16,0,0,0,0,0,0,0,0,0,"공항앞길,유통단지1로58번길,유통단지1로57번길",4550,4,1.6,3.448611111111111,1.848611111111111,-0.01836939236181656,0.011315599277589785,0,0.08416666666666667,40.973597359735976,2,"[35.1768316, 128.950855]","[35.1655583, 128.9552083]"
2057,35.1769733,128.9499233,35.17671,128.9507416,1684.8,50,65,73,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.748,1.8916666666666666,1.1436666666666666,-0.04927946270475346,-0.011706715859155585,0,0.052222222222222225,36.223404255319146,1,"[35.1769733, 128.9499233]","[35.17671, 128.9507416]"
2058,35.17671,128.9507416,35.1768049,128.9541499,1579.2,13,18,20,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.527,0.5152777777777777,0.0117222222222223,-0.05084156323452058,-0.010770714212689518,0,0.014166666666666666,36.37254901960784,1,"[35.17671, 128.9507416]","[35.1768049, 128.9541499]"
2069,35.1767733,128.9542716,35.1768383,128.9508183,1453.59,16,25,5,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2,0.4166666666666667,0.7833333333333332,-0.037788626788023916,-0.0047441414769507145,0,0.012777777777777779,32.608695652173914,0,"[35.1767733, 128.9542716]","[35.1768383, 128.9508183]"
2080,35.1945416,128.963365,35.1840649,128.9589466,1481.05,0,7,0,20,0,0,0,0,0,0,0,0,0,0,"공항로,-,-",4550,1,1.3,0.3736111111111111,0.9263888888888889,-0.04537774554443014,-0.014044602324536892,0,0.0075,49.81481481481482,3,"[35.1945416, 128.963365]","[35.1840649, 128.9589466]"
2081,35.1816133,128.9580216,35.1797733,128.9534999,1546.54,64,11,6,0,0,0,0,0,0,0,0,0,0,0,"공항진입로12번길,공항로811번길,공항앞길",4550,2,0.653,0.6263888888888889,0.02661111111111114,-0.04165500230740228,-0.002427431519408006,0,0.0225,27.839506172839506,0,"[35.1816133, 128.9580216]","[35.1797733, 128.9534999]"
2082,35.1796983,128.9535616,35.176815,128.9508066,1568.0,16,34,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.454,0.44166666666666665,0.012333333333333363,-0.05135755119231697,-0.010461537198245977,0,0.013888888888888888,31.8,0,"[35.1796983, 128.9535616]","[35.176815, 128.9508066]"
2107,35.1767083,128.950685,35.1787766,128.9569683,2299.43,29,37,19,26,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로811번가길",4550,2,0.931,1.1958333333333333,0.26483333333333325,-0.039690007070862635,-0.0036048453552341006,0,0.030833333333333334,38.78378378378378,1,"[35.1767083, 128.950685]","[35.1787766, 128.9569683]"
2117,35.1768583,128.9507099,35.1811383,128.9535333,1845.12,24,0,47,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.654,0.7541666666666667,0.10016666666666663,-0.04164793397921329,-0.0024316668209757265,0,0.01972222222222222,38.23943661971831,1,"[35.1768583, 128.9507099]","[35.1811383, 128.9535333]"
2126,35.1766916,128.953835,35.1768183,128.9508766,1902.78,45,5,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2,0.3611111111111111,0.8388888888888888,-0.037788626788023916,-0.0047441414769507145,0,0.013888888888888888,26.0,0,"[35.1766916, 128.953835]","[35.1768183, 128.9508766]"
2135,35.1768966,128.9508566,35.1783966,128.9578483,1843.61,59,34,6,36,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로",4550,2,0.997,1.3652777777777778,0.3682777777777778,-0.0392234974103892,-0.0038843752587036035,0,0.0375,36.40740740740741,1,"[35.1768966, 128.9508566]","[35.1783966, 128.9578483]"
2139,35.176785,128.9509516,35.1940199,128.9634216,2181.6,4,22,43,22,56,62,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,공항로",6250,3,3.0,3.4180555555555556,0.4180555555555556,-0.00891686849113598,-0.013322437238644846,0,0.058055555555555555,58.875598086124405,3,"[35.176785, 128.9509516]","[35.1940199, 128.9634216]"
2151,35.17688,128.950765,35.1939966,128.963355,2052.0,19,12,19,87,0,34,44,0,0,0,0,0,0,0,"공항앞길,공항진입로,공항로",6250,3,3.0,3.5625,0.5625,-0.00891686849113598,-0.013322437238644846,0,0.059722222222222225,59.65116279069767,3,"[35.17688, 128.950765]","[35.1939966, 128.963355]"
2154,35.171255,128.947985,35.1740283,128.9474233,1254.0,29,59,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,-",4550,2,1.1,0.775,0.32500000000000007,-0.03849545960692307,-0.004320611320178739,0,0.024444444444444446,31.704545454545453,0,"[35.171255, 128.947985]","[35.1740283, 128.9474233]"
2155,35.1703866,128.9508333,35.1768316,128.9508283,1412.4,75,27,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.812,0.7833333333333333,0.02866666666666673,-0.048827089700658,-0.011977775159489652,0,0.028333333333333332,27.647058823529413,0,"[35.1703866, 128.9508333]","[35.1768316, 128.9508283]"
2167,35.1768466,128.950815,35.1796283,128.953935,1424.61,24,13,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.578,0.29305555555555557,0.2849444444444444,-0.05048107849688201,-0.010986714592643226,0,0.010277777777777778,28.513513513513516,0,"[35.1768466, 128.950815]","[35.1796283, 128.953935]"
2170,35.1767349,128.9541499,35.1768483,128.95075,2434.25,10,26,8,0,0,0,0,0,0,0,0,0,0,0,"공항앞길33번길,공항로811번나길,공항앞길",4550,1,0.751,0.4222222222222222,0.3287777777777778,-0.04925825772018649,-0.011719421763858743,0,0.012222222222222223,34.54545454545455,1,"[35.1767349, 128.9541499]","[35.1768483, 128.95075]"
2188,35.1770066,128.950765,35.1766866,128.9539133,3083.7,24,5,6,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.579,0.2902777777777778,0.28872222222222216,-0.050474010168693025,-0.010990949894210946,0,0.009722222222222222,29.857142857142858,0,"[35.1770066, 128.950765]","[35.1766866, 128.9539133]"
2204,35.1768933,128.9506933,35.177,128.9508366,1937.34,24,105,107,9,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023,2.6625,2.6395,-0.05440400064177231,-0.008636122222558761,0,0.06805555555555555,39.122448979591844,1,"[35.1768933, 128.9506933]","[35.177, 128.9508366]"
2215,35.1779016,128.9519383,35.1740066,128.9540883,1497.6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길85번길,-",4550,1,0.493,0.2708333333333333,0.22216666666666668,-0.0510818863929463,-0.010626713959387047,0,0.010833333333333334,24.999999999999996,0,"[35.1779016, 128.9519383]","[35.1740066, 128.9540883]"
2228,35.1770916,128.9506716,35.1769316,128.9510016,2160.0,56,71,74,23,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057,2.3555555555555556,2.2985555555555557,-0.0541636774833466,-0.008780122475861232,0,0.06222222222222222,37.85714285714286,1,"[35.1770916, 128.9506716]","[35.1769316, 128.9510016]"
2234,35.1769366,128.9509949,35.1762316,128.9522983,1479.66,117,39,92,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.38,2.341666666666667,1.961666666666667,-0.05188060747830234,-0.010148124882234716,0,0.06888888888888889,33.99193548387097,0,"[35.1769366, 128.9509949]","[35.1762316, 128.9522983]"
2236,35.1768316,128.9509233,35.17692,128.950895,2054.65,64,57,59,11,11,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023,2.102777777777778,2.0797777777777777,-0.05440400064177231,-0.008636122222558761,0,0.05611111111111111,37.475247524752476,1,"[35.1768316, 128.9509233]","[35.17692, 128.950895]"
2237,35.1768666,128.9508216,35.1768616,128.9509983,1500.86,146,81,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023,1.801388888888889,1.778388888888889,-0.05440400064177231,-0.008636122222558761,0,0.06305555555555556,28.568281938325992,0,"[35.1768666, 128.9508216]","[35.1768616, 128.9509983]"
2241,35.1768116,128.9509716,35.17671,128.9510283,1617.96,47,73,39,0,31,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002,2.0833333333333335,2.0653333333333337,-0.05443934228271727,-0.008614945714720162,0,0.05277777777777778,39.47368421052632,1,"[35.1768116, 128.9509716]","[35.17671, 128.9510283]"
2249,35.17759,128.9506716,35.1765366,128.9508333,1466.64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.147,0.09027777777777778,0.056722222222222216,-0.05352752794633737,-0.00916129961695601,0,0.003611111111111111,25.0,0,"[35.17759, 128.9506716]","[35.1765366, 128.9508333]"
2256,35.1770816,128.9507283,35.1777216,128.9506333,1334.16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.326,0.06944444444444445,0.25655555555555554,-0.05226229720050788,-0.009919418597577846,0,0.002777777777777778,25.0,0,"[35.1770816, 128.9507283]","[35.1777216, 128.9506333]"
2268,35.17754,128.95067,35.176815,128.95089,1953.14,21,82,30,16,26,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001,2.0319444444444446,1.9139444444444444,-0.053732509463818114,-0.009038475871492138,0,0.04861111111111111,41.800000000000004,2,"[35.17754, 128.95067]","[35.176815, 128.95089]"
2269,35.1768216,128.9509399,35.17669,128.9511649,1845.76,54,76,65,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025,1.926388888888889,1.901388888888889,-0.05438986398539433,-0.008644592825694198,0,0.05416666666666667,35.56410256410256,1,"[35.1768216, 128.9509399]","[35.17669, 128.9511649]"
